market_id,symbol,question,polarity,polarity_source,pct,converged,asset_confidence,question_confidence,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_equity_at_entry,invested_frac_pct,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
569209,TVTX,FDA approves FILSPARI REMS modification?,1,regex,0.665,YES,4.0,4.0,Travere Therapeutics FILSPARI REMS,0.9,train,2025-07-30,0.665,15.48,2025-08-05,16.1,profit_lock_4%,4.65,-2.91,4.0,2025-07-30 00:00:00+00:00,2025-08-05 00:00:00+00:00,2025-07-29,2025-08-28,457,0.06,7074.36,118086.61,5.9908,4.09,5.14,profit_lock_4%,283.34,264.6,3.7403,18.74,7357.7,11.7015
569187,PGEN,FDA approves Precigen’s PRGN-2012 for recurrent respiratory papillomatosis?,1,regex,0.75,YES,4.0,4.0,Precigen FDA Approval,0.95,train,2025-07-30,0.75,1.73,2025-08-05,1.78,profit_lock_3%,3.47,-6.36,3.0,2025-07-30 00:00:00+00:00,2025-08-05 00:00:00+00:00,2025-07-29,2025-08-27,4081,0.06,7060.13,118061.41,5.98,4.07,17.81,profit_lock_3%,204.05,160.08,2.2674,43.97,7264.18,11.5325
569189,OTLK,FDA approves Outlook Therapeutics’ ONS-5010 for wet AMD?,1,regex,0.675,NO,4.0,4.0,Outlook Therapeutics FDA Approval,0.95,train,2025-07-30,0.675,2.05,2025-08-11,1.96,poly<0.5348382445542875,0.0,-12.93,-4.39,2025-07-30 00:00:00+00:00,2025-08-11 00:00:00+00:00,2025-07-29,2025-08-31,3447,0.06,7066.35,118114.47,5.9826,4.07,15.6,poly<0.5348382445542875,-310.23,-349.25,-4.9424,39.02,6756.12,10.5937
598110,ACN,Will Accenture (ACN) beat its quarterly EPS estimate?,1,regex,0.665,YES,6.0,6.0,Accenture Earnings,1.0,train,2025-09-16,0.665,236.81,2025-09-18,243.91,profit_lock_3%,3.54,-0.41,3.0,2025-09-16 00:00:00+00:00,2025-09-18 00:00:00+00:00,2025-09-15,2025-10-02,31,0.06,7341.11,124884.75,5.8783,4.3,4.02,profit_lock_3%,220.1,203.31,2.7695,16.79,7561.21,11.4045
598105,FDS,Will Factset Research (FDS) beat its quarterly EPS estimate?,1,regex,0.655,NO,6.0,6.0,FactSet Research Systems Earnings,0.9,train,2025-09-16,0.655,345.19,2025-09-18,301.23,poly<0.5348382445542875,0.93,-13.71,-12.74,2025-09-16 00:00:00+00:00,2025-09-18 00:00:00+00:00,2025-09-15,2025-09-25,21,0.06,7248.99,124876.42,5.8049,4.23,3.97,poly<0.5348382445542875,-923.16,-938.56,-12.9474,15.4,6325.83,9.541
598106,FDX,Will Fedex (FDX) beat its quarterly EPS estimate?,1,regex,0.76,YES,6.0,6.0,FedEx Earnings,1.0,train,2025-09-16,0.76,183.48,2025-09-18,182.51,poly<0.5348382445542875,2.27,-1.46,-0.53,2025-09-16 00:00:00+00:00,2025-09-18 00:00:00+00:00,2025-09-15,2025-09-25,40,0.06,7339.2,124843.01,5.8787,4.3,4.02,poly<0.5348382445542875,-38.8,-55.32,-0.7538,16.52,7300.4,11.0111
598107,MU,Will Micron Tech (MU) beat its quarterly EPS estimate?,1,regex,0.8,YES,6.0,6.0,Micron Technology Earnings,1.0,train,2025-09-16,0.8,158.82,2025-09-19,169.94,profit_lock_7%,7.32,-2.24,7.0,2025-09-16 00:00:00+00:00,2025-09-19 00:00:00+00:00,2025-09-15,2025-09-30,47,0.06,7464.54,124859.77,5.9783,4.3,4.08,profit_lock_7%,522.64,505.36,6.7701,17.28,7987.18,12.0209
598111,JBL,Will Jabil (JBL) beat its quarterly EPS estimate?,1,regex,0.73,YES,5.0,5.0,Jabil Earnings,0.9,train,2025-09-16,0.73,213.33,2025-09-19,226.13,profit_lock_6%,6.17,-2.31,6.0,2025-09-16 00:00:00+00:00,2025-09-19 00:00:00+00:00,2025-09-15,2025-10-02,35,0.06,7466.55,124851.38,5.9804,4.29,4.08,profit_lock_6%,448.0,430.8,5.7697,17.2,7914.55,11.9116
599915,BLSH,Will Bullish (BLSH) beat its quarterly EPS estimate?,1,regex,0.65,YES,4.0,4.0,Bullish Earnings,1.0,train,2025-09-17,0.65,54.35,2025-09-19,66.31,profit_lock_22%,22.32,-5.13,22.0,2025-09-17 00:00:00+00:00,2025-09-19 00:00:00+00:00,2025-09-16,2025-09-24,137,0.06,7445.95,124617.71,5.975,4.27,4.2,profit_lock_22%,1638.52,1619.89,21.7553,18.63,9084.47,13.6723
598104,GIS,Will General Mills (GIS) beat its quarterly EPS estimate?,1,regex,0.91,YES,6.0,6.0,General Mills Earnings,1.0,train,2025-09-16,0.91,49.56,2025-09-23,50.56,resolution-1d,2.44,-2.3,2.02,2025-09-16 00:00:00+00:00,2025-09-23 00:00:00+00:00,2025-09-15,2025-09-24,151,0.06,7483.56,124868.22,5.9932,4.18,4.27,resolution-1d,151.0,133.83,1.7883,17.17,7634.56,11.4984
599654,KMX,Will CarMax (KMX) beat its quarterly EPS estimate?,1,regex,0.67,NO,5.0,5.0,CarMax Earnings,1.0,train,2025-09-17,0.67,59.13,2025-09-23,57.6,poly<0.5348382445542875,2.27,-3.35,-2.59,2025-09-17 00:00:00+00:00,2025-09-23 00:00:00+00:00,2025-09-16,2025-10-02,126,0.06,7450.38,124609.23,5.979,4.28,4.17,poly<0.5348382445542875,-192.78,-209.48,-2.8116,16.7,7257.6,10.9307
599650,CASH,Will Pathward Financial (CASH) beat its quarterly EPS estimate?,1,regex,0.765,NO,4.0,4.0,Pathward Financial Earnings,1.0,train,2025-09-17,0.765,75.72,2025-09-24,77.99,profit_lock_3%,3.29,-1.93,3.0,2025-09-17 00:00:00+00:00,2025-09-24 00:00:00+00:00,2025-09-16,2025-10-22,98,0.06,7420.56,124626.06,5.9543,4.3,4.06,profit_lock_3%,222.46,205.55,2.77,16.91,7643.02,11.5481
613049,LEVI,Will Levi Strauss & Co. (LEVI) beat quarterly earnings?,1,regex,0.88,YES,5.0,5.0,Levi Strauss Earnings,1.0,train,2025-09-29,0.88,23.29,2025-10-02,24.22,profit_lock_4%,4.85,-1.93,4.0,2025-09-29 00:00:00+00:00,2025-10-02 00:00:00+00:00,2025-09-26,2025-10-09,326,0.06,7592.54,127048.43,5.9761,4.35,4.94,profit_lock_4%,303.18,284.29,3.7443,18.89,7895.72,11.784
613057,C,Will Citigroup (C) beat quarterly earnings?,1,regex,0.805,YES,6.0,6.0,Citigroup Earnings,0.95,train,2025-09-29,0.805,103.16,2025-10-02,96.91,trailing_3.6ATR,0.45,-6.26,-6.06,2025-09-29 00:00:00+00:00,2025-10-02 00:00:00+00:00,2025-09-26,2025-10-14,73,0.06,7530.68,127039.14,5.9278,4.36,4.12,trailing_3.6ATR,-456.25,-472.7,-6.277,16.45,7074.43,10.5593
613051,DAL,Will Delta Air Lines (DAL) beat quarterly earnings?,1,regex,0.69,YES,6.0,6.0,Delta Air Lines Earnings,1.0,train,2025-09-29,0.69,57.66,2025-10-07,56.63,resolution-1d,1.51,-3.36,-1.79,2025-09-29 00:00:00+00:00,2025-10-07 00:00:00+00:00,2025-09-26,2025-10-09,132,0.06,7611.12,127065.38,5.9899,4.17,4.27,resolution-1d,-135.96,-152.89,-2.0088,16.93,7475.16,11.1589
613050,PEP,Will PepsiCo (PEP) beat quarterly earnings?,1,regex,0.775,YES,6.0,6.0,PepsiCo Earnings,1.0,train,2025-09-29,0.775,140.17,2025-10-07,140.79,resolution-1d,2.28,-0.92,0.44,2025-09-29 00:00:00+00:00,2025-10-07 00:00:00+00:00,2025-09-26,2025-10-09,54,0.06,7569.18,127056.94,5.9573,4.37,4.13,resolution-1d,33.48,16.47,0.2176,17.01,7602.66,11.3495
